user_id,user_sim_list
3357,3357 3357 3357 3357 3357 3357 3357 3357 3357 3357 3357 3357 3357 3357 3357 3357 3357 3357 3357 7326
3358,3358 2835 2518 6169 1071 1071 1071 1071 1071 1071 3399 3399 5782 4572 3012 3012 185 1949 6029 6029
3359,3359 3359 3359 3359 974 792 4835 5827 5827 5827 1321 1321 1321 2258 2379 3946 3946 6262 258 1729
3360,3360 2963 3629 3629 4754 3963 3963 5877 4704 1754 6603 5632 6866 6115 3936 594 594 594 2679 1407
3361,3361 5842 7396 7313 2802 676 5804 755 3901 3901 3901 3622 3622 7143 1084 1084 3709 534 4043 495
3362,3362 3362 5328 4875 5709 5709 5709 3920 298 6882 6484 4003 2842 2182 2182 2182 3393 4021 4877 4877
3363,3363 1848 2582 2582 2582 5387 3210 3210 5507 4251 444 444 6557 1730 1730 3061 3061 3061 5463 450
3364,3364 3642 397 397 397 988 988 988 127 1032 1816 1816 1816 1816 1816 1816 4541 3574 5520 2195
3365,3365 3365 3365 2025 6036 6036 4567 4567 4567 6078 3399 3399 711 711 711 711 6322 1875 1875 1875
3366,3366 3476 6389 6230 3600 3600 2694 1685 1685 6456 3479 6125 6125 4945 4945 4945 4945 2993 1758 1758
3367,3367 3367 281 165 7453 3801 963 6498 6498 2874 159 159 5835 3498 4456 4456 6066 4555 4555 4555
3368,3368 1404 1404 1404 1404 1404 1990 1990 6541 2392 2392 2392 4640 4640 1781 812 812 2959 2959 3241
3369,3369 7204 6127 3134 3134 6644 5473 5473 2545 4390 4390 3095 1800 710 710 710 710 710 2922 2964
3370,3370 5476 5476 5449 3457 6829 966 966 981 2388 5240 7308 2063 2063 2063 2063 2063 2063 6053 6053
3371,3371 6835 5903 955 955 3137 7247 2457 5152 4958 4958 1441 6162 6079 5363 1700 5482 7434 7082 6388
3372,3372 3372 2953 5921 6740 1541 6122 1420 4061 7406 1099 6789 1057 1057 1057 2118 470 3837 3837 7027
3373,3373 3373 3373 3493 3493 3493 3493 3493 3493 6704 853 1389 1389 122 6673 4744 190 5914 5914 5321
3374,3374 6512 6350 3889 3889 1959 1959 1959 1959 1959 2468 2468 5928 131 4748 1254 4134 2528 2528 5336
3375,3375 7059 3102 1897 5590 552 552 854 854 854 7340 6050 6181 3152 6479 2437 5405 4745 7034 6188
3376,3376 3376 3376 5703 4378 496 5912 3993 4949 1329 2543 2543 7266 2127 3747 2447 2447 4929 6919 2837
3377,3377 1198 941 941 941 6193 4931 4931 3004 4567 4567 4567 6907 2298 2025 527 3365 3365 3365 6078
3378,3378 3378 3378 1725 6709 6709 4323 512 512 512 5311 3705 192 7278 5567 598 598 598 598 598
3379,3379 4274 2522 6242 5781 5929 442 442 442 1437 1437 5303 6115 3856 3856 6711 3160 3160 3160 3160
3380,3380 141 141 4167 1118 1118 1118 1118 1118 1118 7079 4909 4909 5497 3324 879 2595 2128 3226 2914
3381,3381 4928 4928 1123 2954 5837 6952 5146 4764 7108 654 2589 5166 5166 2554 6335 4449 4449 6641 3901
3382,3382 1221 3159 3826 4437 2859 5075 7409 3916 2529 2529 288 752 752 752 532 532 7061 2082 2082
3383,3383 1102 1102 7273 7040 5178 7448 4855 5882 2928 2928 3305 649 649 649 649 649 649 649 649
3384,3384 2169 2656 2656 2656 2656 2656 2656 2656 1766 4849 4849 4829 3315 775 775 775 775 7080 4515
3385,3385 5181 2538 5532 5983 25 25 25 25 25 2042 6056 3152 1337 6822 4055 2303 5672 6820 6103
3386,3386 1187 1187 1187 1187 1187 1187 1187 1187 1187 1187 1187 866 6114 7307 1114 1114 1114 1114 1114
3387,3387 3387 897 897 897 2789 7439 968 6098 6894 2617 7261 4026 4026 2218 2040 2040 2040 18 18
3388,3388 5367 5367 5367 5367 476 476 6380 6380 6380 5740 1663 1663 1663 1663 5066 4338 4338 3924 5070
3389,3389 3389 3389 3389 3389 3389 3389 6924 959 959 959 959 959 959 5161 502 502 502 502 1882
3390,3390 3236 3236 16 2753 2753 2753 6445 6781 1691 1297 2100 6378 6378 221 5886 1683 2495 2495 2495
3391,3391 5676 5676 5006 5577 5927 6369 843 5380 5380 1332 3481 6197 446 446 446 1508 1508 1508 1508
3392,3392 3392 5283 5283 6955 2559 3939 4746 1507 1507 1507 3468 3468 3468 3468 3468 4947 2052 2052 5524
3393,3393 4299 4299 865 6940 298 6484 2839 2839 2842 3248 285 4875 6664 5201 5201 7405 330 3782 3362
3394,3394 657 657 657 657 657 216 940 7430 317 3434 3434 5105 3305 2352 1704 2928 2928 3264 1555
3395,3395 7262 4813 4918 104 6279 1310 1310 2089 2089 3449 5773 5773 2501 5251 5251 2111 3891 7082 3673
3396,3396 3396 4575 4575 4575 6539 969 4808 4808 4808 7166 5339 6703 1723 1723 5593 2223 5809 1793 1793
3397,3397 3397 3969 2500 3156 2592 6183 4688 715 4952 2588 2235 805 805 4330 3572 3572 1777 2336 2336
3398,3398 6992 3316 6790 6227 303 2596 3903 7018 1616 6753 3907 6111 5359 4649 2466 6689 7311 6577 2867
3399,3399 3399 2518 1071 1071 1071 1071 1071 1071 4572 5782 6036 6036 3458 1875 1875 1875 1875 1875 3358
3400,3400 817 817 817 511 511 511 7209 582 582 4691 4691 696 696 861 4633 4633 540 5136 3643
3401,3401 6455 1182 1521 1521 1521 1521 1521 1098 1098 2570 5755 2693 3490 629 629 629 629 4806 4806
3402,3402 4786 1355 1355 3267 3267 5356 3540 7361 4388 4475 1444 1444 1444 1444 1444 1444 1444 1444 1444
3403,3403 120 120 120 120 1383 1383 4760 4760 6742 860 860 689 689 689 915 4664 3294 3294 3256
3404,3404 2480 2480 2480 5813 3990 3453 161 4017 855 855 855 855 3498 5249 6726 416 416 5798 7444
3405,3405 1545 1545 6059 3538 6285 6257 3082 6931 4716 5329 2272 5272 224 6055 3185 126 923 923 923
3406,3406 3563 3563 4142 4142 4142 4142 4142 4142 4142 7049 7049 7173 4610 4610 698 6807 6807 6807 2913
3407,3407 1735 4862 3069 984 984 984 2573 2573 4890 4933 3340 2633 2633 2670 3519 5636 5137 7334 7451
3408,3408 822 822 822 822 571 7210 827 827 3027 3027 2864 125 125 125 423 5745 115 115 115
3409,3409 3114 2558 2328 2328 2328 2268 1831 2244 2244 4197 4197 2741 2741 5091 1557 1557 4863 4677 7267
3410,3410 367 367 367 4998 4370 3314 6550 113 5083 5083 5348 5594 3626 3626 7131 6662 6662 5252 5230
3411,3411 4450 4190 4085 4085 785 3255 2514 2514 3774 3774 3807 326 4757 2716 2165 2165 2165 2165 2165
3412,3412 6998 2193 1014 2361 2361 2361 869 3912 6670 7388 2957 1 3806 5207 5207 140 140 2575 498
3413,3413 3166 845 7398 7249 6449 2102 3878 3878 1434 7067 7339 4400 5834 3885 3885 3885 3885 6362 417
3414,3414 1542 3967 4554 4554 4638 6552 6552 2750 2750 2750 2750 2750 666 666 666 666 666 3 3
3415,3415 3415 3278 7058 3875 2798 2798 4856 3270 7101 4280 4280 6965 1553 63 63 63 63 1471 1471
3416,3416 927 927 927 927 927 5225 3700 1618 1618 1618 1618 7398 186 3459 1687 1687 5371 2605 4959
3417,3417 2978 5232 5232 6534 432 7281 2880 5338 5338 5338 5338 5338 4294 4094 4094 7070 7408 5794 2745
3418,3418 3418 1514 1514 1514 1514 1514 1514 1514 1514 1514 1514 1514 1514 1514 3052 6933 7124 4411 4411
3419,3419 3450 952 1100 1991 376 6845 520 520 520 1902 3974 3039 737 737 2313 2313 6696 447 4962
3420,3420 365 6821 5291 5291 142 142 772 6137 6137 3809 2737 2125 2125 2125 4229 2254 3060 6796 5576
3421,3421 1741 2368 2368 2368 2368 2368 2368 2368 4902 4902 1049 1570 1570 1570 1570 1570 1570 1570 5948
3422,3422 6905 1942 1942 2735 6856 5735 7395 2625 2486 1543 1543 1543 2906 3709 1452 1452 1452 2383 996
3423,3423 6223 3611 3611 7301 5855 7258 3659 1013 4447 1121 1121 5696 7178 2057 3997 732 6309 2747 2747
3424,3424 4811 585 585 1853 6173 398 398 398 6424 4681 623 623 623 623 623 7432 6102 6102 6102
3425,3425 4663 7423 4457 1536 1536 1914 1914 1914 4010 5142 5142 5142 5142 6366 4249 1197 1197 1197 1197
3426,3426 1818 6436 187 187 187 6738 2056 4134 4188 7268 1174 455 3135 3135 155 6423 229 6791 6754
3427,3427 5641 6564 6564 7105 7290 6920 2941 1671 3624 3624 3624 3624 2080 4185 4185 2309 7200 4853 4853
3428,3428 6290 6290 6290 6558 197 197 7428 2713 3187 3187 5154 4589 6396 3289 590 1770 2700 2700 2700
3429,3429 4670 2128 4404 6486 879 3380 4909 4909 2037 5497 141 141 7079 402 2595 4167 4008 1118 1118
3430,3430 3430 1486 1552 5481 5481 572 572 4537 4537 3605 3091 3091 3905 5043 6006 7176 2291 2291 2291
3431,3431 5937 1717 6326 3183 3183 3183 2295 2295 6561 3124 400 2236 2236 2236 2236 2236 2236 2236 3006
3432,3432 2243 5932 1004 1209 5430 1363 1222 3874 3874 3874 5617 6833 5867 5867 2637 4820 4820 3342 3342
3433,3433 5355 250 4699 3772 3772 6956 5881 3339 5208 5208 3923 360 360 360 360 4391 4391 1755 4266
3434,3434 3434 2352 1704 216 317 5105 3264 1555 2928 2928 3394 3305 2184 6587 3271 3857 3857 940 657
3435,3435 2758 5974 6682 6081 4462 1602 1537 1537 1537 1537 1537 1537 6728 1753 1753 1753 1753 1753 1753
3436,3436 3436 1790 3850 5952 4598 2764 2764 2764 1300 580 580 1298 933 933 1700 6162 3631 3631 6832
3437,3437 7163 400 1891 1891 1891 3124 3183 3183 3183 848 2236 2236 2236 2236 2236 2236 2236 5017 6326
3438,3438 3438 3438 3438 2997 6072 2534 2534 2534 4775 4775 4975 4082 1636 1636 1636 1636 661 4596 5717
3439,3439 1266 7350 5021 1983 1983 1983 1983 371 1845 8 8 2795 5615 5690 2862 2862 4726 1451 3228
3440,3440 3440 3440 2377 3950 2433 5423 7282 5012 1399 1399 1399 1399 3149 6312 3334 5916 6486 4788 4788
3441,3441 3441 3441 4814 380 380 380 380 3753 2194 5873 638 1916 4562 4480 1294 1294 1294 2301 5682
3442,3442 1260 351 4772 4751 4751 1469 1469 5513 1510 1510 5501 5501 3858 771 771 771 47 47 47
3443,3443 946 6018 6559 7367 6687 4728 1156 1156 4272 4083 7168 1424 105 105 975 537 537 537 3821
3444,3444 780 3780 6084 468 1303 6610 2201 2287 4801 4801 2446 2446 2446 2446 1736 1736 3512 3779 6013
3445,3445 5220 5220 2177 2177 1993 922 3237 2491 2491 2034 2034 1814 1814 1814 7292 5790 5627 1262 1262
3446,3446 3446 153 153 1129 7020 5647 7036 1480 6937 7304 1622 1622 1622 1622 1622 5401 4734 3041 3041
3447,3447 594 594 594 1616 6577 1754 3629 3629 1965 1965 5134 3963 3963 1285 3360 5632 4754 3253 3253
3448,3448 3448 3448 7295 4582 4582 3856 3856 6751 5866 6000 6259 94 260 2012 2012 2012 3827 6379 4709
3449,3449 2501 6180 6180 6180 3891 1310 1310 104 7082 6079 7262 2751 4813 2457 7141 3395 6739 5321 2697
3450,3450 1991 3419 376 952 1902 520 520 520 6845 737 737 1100 2313 2313 4016 4016 4016 3039 4962
3451,3451 1093 1093 3133 1844 1844 1844 1844 1844 2922 3095 2964 2964 7454 6127 2836 4607 4607 7216 373
3452,3452 2687 2687 2687 2687 2687 2687 5713 6865 4491 4491 4491 4701 2185 4694 4354 1051 3873 6852 6283
3453,3453 3990 6726 6842 158 158 4596 6469 3404 5813 3498 6209 5798 5183 5183 5183 6897 4017 4555 4555
3454,3454 1132 1132 1204 3203 4728 6239 6338 537 537 537 3654 4925 6811 105 105 4642 6687 7168 975
3455,3455 5031 4680 2084 1257 1257 4264 3797 3797 3797 4566 4566 4120 4544 4544 2562 2562 2562 5216 4242
3456,3456 2152 2152 2152 3734 2270 3123 3123 6080 2781 5525 700 700 700 4398 4398 753 1217 1984 3055
3457,3457 5476 5476 5240 966 966 3370 5449 981 7308 6829 6053 6053 4321 6273 6441 6951 3735 3735 3735
3458,3458 5782 1071 1071 1071 1071 1071 1071 3768 3768 4656 1949 711 711 711 711 3399 3399 6880 5695
3459,3459 1714 6545 6545 4920 3834 3834 2605 5922 3614 2976 6390 6390 10 5687 927 927 927 927 927
3460,3460 2275 5936 7199 5920 5920 5920 5332 7111 4609 1866 339 7015 1547 6489 6489 5298 5298 2001 2001
3461,3461 3461 5203 5203 6906 314 7092 1733 779 779 1276 5421 7167 5723 261 305 305 305 305 954
3462,3462 3462 4162 2022 2022 2022 4063 390 390 3078 2736 579 174 174 7303 7331 6344 1561 1561 2896
3463,3463 4894 4894 4894 304 304 3257 6356 3037 3721 1085 3736 3736 3736 3736 564 6658 205 205 3268
3464,3464 7353 6820 4940 4940 4940 2391 2698 6649 25 25 25 25 25 3854 3536 2126 4636 4337 3139
3465,3465 1757 212 355 6727 5805 2920 818 3347 3347 4501 4501 4644 4644 6200 7208 2449 4137 6601 4164
3466,3466 1734 892 1846 2253 3310 4169 5288 5273 2734 4412 5613 6387 6387 1119 1140 5242 7280 2940 5554
3467,3467 716 716 6837 5624 5624 872 5155 3623 5011 6008 5961 1985 4817 1239 465 5574 6600 3119 3208
3468,3468 3468 3468 3468 3468 2559 6955 5283 5283 1281 4746 3939 5524 3392 3392 6432 1507 1507 1507 7191
3469,3469 3469 2117 1537 1537 1537 1537 1537 1537 2398 5206 5206 4250 1988 1863 1863 4423 1488 3477 4986
3470,3470 3470 6487 6879 4945 4945 4945 4945 5253 2694 6860 3610 1758 1758 3479 5868 3476 4201 581 581
3471,3471 1738 7331 3127 7100 174 174 4162 4063 2035 4072 1698 1447 1447 3024 3024 3024 2074 6344 2736
3472,3472 3472 7382 3075 4809 4809 4809 3508 5350 5350 4724 7188 3002 5092 5092 3531 1962 1113 5698 4667
3473,3473 1572 1572 1572 1572 1623 5608 837 476 476 3262 4792 4792 2961 2961 6351 6351 4210 799 799
3474,3474 3474 3474 4939 4939 609 6966 2386 5892 7086 5108 5108 5108 5108 5108 1675 7066 3097 1302 6917
3475,3475 3475 436 5871 4781 1094 1094 2547 1194 1194 383 383 383 383 1456 1456 1456 1456 1456 1456
3476,3476 2694 1758 1758 4945 4945 4945 4945 3366 1685 1685 6125 6125 3479 6487 5589 5589 3470 3470 6389
3477,3477 1863 1863 7432 274 274 2117 6102 6102 6102 6102 4250 1537 1537 1537 1537 1537 1537 1988 5206
3478,3478 3478 3478 3478 3478 3478 3478 1807 1807 1807 1807 1807 1807 1807 1807 1807 1807 1807 1807 1807
3479,3479 4945 4945 4945 4945 6860 6487 581 581 3470 3470 5170 5170 5170 5078 3476 2694 6879 3610 3600
3480,3480 1562 1562 1562 1562 4314 5731 2366 2366 4943 6707 1559 1559 1559 1559 1559 1559 1559 1559 1559
3481,3481 5380 5380 6477 5577 843 1065 1065 6369 5699 5498 5498 2792 3391 6676 4823 2158 6012 446 446
3482,3482 3482 3482 1822 4009 4009 418 418 418 4033 4033 743 5153 5153 5153 7424 180 2443 7032 1286
3483,3483 3483 3483 4551 4254 194 44 44 1797 2846 4651 6256 7425 5619 2888 7359 7415 1433 1433 1433
3484,3484 3484 3484 3484 3484 3484 3484 1009 1009 1009 1009 3612 3612 3612 3612 3612 3612 97 97 97
3485,3485 3485 3485 3485 2014 5410 2394 2394 565 1656 6615 1010 6494 4498 4498 5557 82 82 1028 1747
3486,3486 6718 569 569 569 2102 4070 3878 3878 6319 4012 4012 7366 1920 1920 7339 2965 2965 6360 1406
3487,3487 3487 3487 3487 1954 1954 1954 1954 409 409 409 409 3348 3247 2050 2050 2050 4522 4522 6996
3488,3488 6988 4115 4115 1233 5959 5193 5193 1011 1011 2790 2790 2790 2790 2790 2790 2790 2790 4397 4397
3489,3489 2671 1878 1878 1878 2132 2360 909 5993 5993 2519 130 130 130 130 583 583 1408 4207 4281
3490,3490 5755 2570 1098 1098 3401 6455 1182 1521 1521 1521 1521 1521 2663 2663 6485 2693 2660 2660 2660
3491,3491 4184 3168 2133 1445 1445 1445 1445 1445 1445 1445 1445 1445 1445 1445 1445 1445 1445 1445 1445
3492,3492 2767 2767 2767 573 573 573 573 573 166 5924 2330 2330 3718 3959 3959 1710 7303 1786 1786
3493,3493 3493 3493 3493 3493 3493 6704 5321 3373 3373 3373 190 5808 5808 1389 1389 291 5914 5914 7141
3494,3494 3494 3494 3494 3494 3494 3494 6280 3221 7270 1200 1200 1200 7186 4275 1148 1261 1261 6300 6871
3495,3495 3495 4895 4898 4991 1918 1918 1918 1918 1918 3026 3026 7413 5746 5205 7099 3231 3231 3813 2731
3496,3496 3496 3076 6470 6961 697 6179 6384 3548 5562 3703 5294 5294 6966 3894 2233 7066 4277 2386 4860
3497,3497 3497 3497 2018 2018 2018 2018 2018 2018 2018 2018 2018 2018 2018 2018 2018 2018 2018 2018 2018
3498,3498 5813 855 855 855 855 6066 6498 6498 3990 158 158 4555 4555 4555 4555 6209 165 5835 6469
3499,3499 4982 991 6241 615 615 5144 7064 6667 2880 2293 3748 1248 2887 2887 2675 2927 2927 7408 7281
3500,3500 3500 3500 3500 3500 3500 3500 4685 5285 5285 6535 5729 1382 1382 5523 2722 5103 1824 7062 951
3501,3501 6908 6908 3904 6031 5440 2274 2274 2274 2430 6145 2357 6675 3240 6809 6591 3713 2373 6932 6269
3502,3502 5109 2521 2521 2521 4128 6424 5974 5941 5941 5122 2936 2936 2936 5450 5694 5694 6682 2819 4462
3503,3503 1515 1724 434 5684 3828 6197 4020 4020 4020 4020 479 479 479 479 479 1591 5927 5653 1508
3504,3504 4947 2543 2543 709 709 709 2566 3392 3392 3811 5283 5283 1041 1951 3993 3747 4519 4519 4519
3505,3505 3505 3505 3505 3505 3505 3505 3505 3505 3505 3505 3505 3505 3505 3505 3505 3505 3640 2098 2098
3506,3506 5630 5715 4585 4585 4585 4585 3805 3805 5506 1682 2871 2871 2871 831 831 831 831 4570 4570
3507,3507 5447 3725 1587 1587 1587 1587 2055 2055 4931 4931 2298 6668 5747 2893 4569 4821 4821 5354 5354
3508,3508 5350 5350 4724 7382 4809 4809 4809 5092 5092 3002 5548 3531 4667 2259 6089 2413 2413 2413 2413
3509,3509 4432 2857 2537 4360 49 49 49 858 5756 6353 5469 1146 7346 570 570 2564 2564 6556 6556
3510,3510 3510 787 787 787 787 1311 1311 1311 1311 1311 11 6948 1922 1922 1922 1922 1922 1922 69
3511,3511 4490 637 637 637 5583 2312 6306 2329 2329 2329 2329 2399 2399 2399 6834 945 5671 714 6451
3512,3512 5027 1736 1736 2435 3909 3909 3909 2198 5277 5277 2806 1241 780 1357 2201 6043 6043 6043 1563
3513,3513 7404 7236 7170 7263 3711 6429 5244 5244 6032 3346 3346 5357 2912 5677 3157 5859 724 2192 2762
3514,3514 4656 1949 524 524 524 524 6076 3458 5695 631 631 3768 3768 5782 6525 1071 1071 1071 1071
3515,3515 1022 1022 1022 4686 4675 7376 4765 5111 3325 3728 3106 5254 5245 5787 4698 4871 4871 6071 6071
3516,3516 3516 3516 3516 3516 3516 1379 1379 1379 1379 1379 3306 6505 6505 2008 2008 2008 2008 2008 2008
3517,3517 5958 4377 3120 3120 203 203 203 203 3674 6220 4341 2647 6062 2799 2799 2799 2799 2799 2799
3518,3518 1598 1598 2059 5970 7252 5428 5428 4220 4985 2861 6319 1361 1361 2965 2965 4583 85 356 5460
3519,3519 4057 7131 1735 984 984 984 5230 3407 3069 4933 2573 2573 4890 6550 4862 5083 5083 374 374
3520,3520 6303 117 6427 6427 5797 5797 3181 5934 1446 1446 3789 3789 3789 3789 3789 3789 3789 7312 2448
3521,3521 3521 5299 5758 1190 1190 3957 3957 2816 3242 1008 1008 5091 6189 4245 7267 7358 2268 773 6149
3522,3522 3020 7229 6315 5402 3964 3964 3964 3964 3964 3565 5548 4344 6168 5546 4724 5009 3795 6058 5306
3523,3523 3523 705 705 705 705 2191 2191 1352 1400 337 4480 5873 1780 1339 1339 1339 1339 1339 1339
3524,3524 5445 2099 2099 4066 4066 4066 2655 2655 4762 2140 5437 6701 3128 6838 4495 4495 381 4015 2935
3525,3525 3525 3525 3273 7130 1327 7370 2620 1750 1750 7187 6308 6453 6483 2986 245 6650 6650 7052 3691
3526,3526 7144 3917 3925 3739 6027 6464 796 796 796 796 796 2548 2548 3141 5147 935 883 883 883
3527,3527 2246 1300 867 6832 3850 6037 1947 5086 5086 3436 3436 4668 4668 4598 6507 1312 1312 5825 5152
3528,3528 5185 5185 5728 5728 5728 282 2078 4815 6011 2672 2672 964 964 1288 1288 7429 146 4327 2811
3529,3529 3529 3529 7138 6561 3006 3006 687 687 687 687 687 1717 1859 1231 2295 2295 5248 5248 3431
3530,3530 3530 5399 6304 2759 3274 4787 5234 1922 1922 1922 1922 1922 1922 2385 2385 2385 1708 1708 1708
3531,3531 5092 5092 5376 7188 2259 6606 7316 4667 4809 4809 4809 6089 3508 3002 1113 4724 1315 1315 1315
3532,3532 295 7095 7088 3679 4603 6901 6901 2845 557 6903 6903 3245 5296 3663 1207 692 3898 3220 980
3533,3533 7115 5424 7043 7089 6411 2864 1318 1597 1597 1597 1597 1597 7210 3408 125 125 125 7399 827
3534,3534 4410 4970 2250 2250 7174 2950 1115 2552 2552 4613 5878 5878 273 6504 6830 7265 566 2499 707
3535,3535 6771 80 80 1638 1638 2575 2162 6670 140 140 1301 3349 6140 5282 2361 2361 2361 2712 2712
3536,3536 4282 4282 4940 4940 4940 7031 2126 3464 3139 6649 3322 3704 4486 4486 6447 2698 4337 7353 6820
3537,3537 7343 882 6529 5135 5135 886 886 4634 619 619 217 217 217 1083 1677 4226 4226 1642 2002
3538,3538 6285 1545 1545 6059 3405 3082 6257 2272 5329 126 6931 224 220 4716 3185 2034 2034 5766 7405
3539,3539 3180 3180 1982 1982 4319 4319 4319 2401 2401 2565 2565 2565 2629 2629 2629 5173 4257 2763 223
3540,3540 1355 1355 5356 1873 4593 4679 1666 4786 2063 2063 2063 2063 2063 2063 4475 1444 1444 1444 1444
3541,3541 7068 6964 6964 4496 850 48 4481 4481 2395 6798 5604 1659 2988 3800 3800 1673 1673 1673 1673
3542,3542 3542 3542 7319 1347 800 4441 4441 6210 6414 1176 1517 628 628 628 628 628 628 628 628
3543,3543 4304 1359 1359 3710 1464 1464 6846 6846 4577 6963 7048 2713 1770 1416 7428 6448 7087 57 57
3544,3544 3544 3544 6989 1305 275 3053 3053 2959 2959 812 812 2148 1781 6857 5243 5243 5243 6864 6541
3545,3545 3545 214 5913 5913 1409 1409 1409 2343 2343 2343 5361 5361 4458 4458 4458 7160 1275 1275 1275
3546,3546 3546 379 990 990 990 990 4794 4794 1092 1092 1092 1092 3694 3694 3694 3756 3756 3756 316
3547,3547 4082 2832 2832 4954 1883 1883 1883 522 6072 5483 3829 3829 3829 3829 3829 3829 4975 4919 3438
3548,3548 4277 7154 4564 5743 5294 5294 3862 5052 6179 7109 3778 3778 3496 3496 3580 6402 3076 2233 6470
3549,3549 2787 2787 2787 21 21 86 86 4973 948 6463 4848 5088 5088 4328 4328 6474 3616 1809 1809
3550,3550 541 541 541 1468 1468 1468 1468 1468 1468 1468 2239 3742 3742 1614 1614 1614 1614 1614 2481
3551,3551 3551 3551 2422 2422 2422 2422 4396 4396 2109 2109 2109 5043 5032 1927 1927 1927 1927 2338 2338
3552,3552 646 7436 6878 723 656 656 5057 1424 4542 4542 6004 833 521 6282 7190 1077 820 2891 6255
3553,3553 7299 1958 1958 1958 1958 1958 4859 4859 2111 5773 5773 2083 2083 5568 487 3673 3001 3001 5909
3554,3554 3554 6674 806 806 5857 7346 4432 4427 2857 6353 3682 2754 2754 2754 2537 3509 858 1146 7433
3555,3555 6841 5401 7304 2637 1480 5867 5867 6158 153 153 143 143 143 143 143 6833 7036 5647 6584
3556,3556 2020 2020 2020 2020 4366 3926 4738 1765 1765 1765 1805 1805 4535 6926 7223 4329 4329 430 5977
3557,3557 5344 4768 5374 5374 1069 1069 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499
3558,3558 6453 3906 3906 6164 5053 5053 579 5305 1561 1561 3078 1750 1750 1327 2736 6867 3462 3462 4442
3559,3559 5258 6073 3771 7030 1930 1930 1930 280 616 616 616 616 616 4605 2479 5863 3064 3764 6810
3560,3560 3560 1482 1482 1482 1482 1482 1482 1482 1482 1482 1482 1482 1482 1482 1482 1482 1482 1482 1482
3561,3561 3352 3352 3352 3352 3352 3352 5751 5751 1904 1904 4650 1418 1418 1418 6911 5757 5757 5757 6167
3562,3562 3562 3562 2135 2135 2762 2762 2556 2003 4279 4279 5357 6339 821 4265 4265 4265 4265 1465 1465
3563,3563 3563 3406 4610 4610 7173 4142 4142 4142 4142 4142 4142 4142 7049 7049 550 550 550 550 550
3564,3564 5973 5541 5289 5289 5864 270 500 500 2988 4302 372 372 193 1896 1976 1976 1976 1976 6067
3565,3565 3964 3964 3964 3964 3964 5402 7229 5009 6058 7365 5546 3795 6363 6363 4344 2649 3522 5306 1804
3566,3566 2415 4343 7277 3331 3331 3331 3331 3213 3213 3958 5919 4595 4595 4595 891 891 6240 4332 4332
