user_id,user_embedding
4735,"[0.017622793093323708, 0.0, 0.3807258605957031, 0.12123101204633713, 0.2593761682510376, 0.162374809384346, 0.39478451013565063, 0.0]"
4624,"[0.0176226943731308, 0.0, 0.39527368545532227, 0.12227770686149597, 0.2614310681819916, 0.16251786053180695, 0.4188290238380432, 0.0]"
4736,"[0.017622459679841995, 0.0, 0.44709512591362, 0.11462654173374176, 0.2617604732513428, 0.16296906769275665, 0.33740177750587463, 0.0]"
4737,"[0.017622919753193855, 0.0, 0.31714993715286255, 0.12945105135440826, 0.25786450505256653, 0.16186809539794922, 0.4805108904838562, 0.0]"
4215,"[0.017622973769903183, 0.0, 0.3232560157775879, 0.13092274963855743, 0.25929102301597595, 0.16199176013469696, 0.5005351305007935, 0.0]"
4738,"[0.01762285642325878, 0.0, 0.3617227077484131, 0.1221814826130867, 0.25826573371887207, 0.1621633619070053, 0.4012337028980255, 0.0]"
3567,"[0.017622822895646095, 0.0, 0.37204256653785706, 0.12344344705343246, 0.25992655754089355, 0.16229312121868134, 0.4195239543914795, 0.0]"
988,"[0.017622530460357666, 0.0, 0.4198663532733917, 0.11922048777341843, 0.26169949769973755, 0.16266916692256927, 0.391183078289032, 0.0]"
4739,"[0.017622297629714012, 0.0, 0.5130802392959595, 0.10618452727794647, 0.26346150040626526, 0.16345012187957764, 0.2554820775985718, 0.0]"
4740,"[0.017623048275709152, 0.0, 0.31330540776252747, 0.12970031797885895, 0.25760024785995483, 0.16170436143875122, 0.47417545318603516, 0.0]"
4741,"[0.0176225658506155, 0.0, 0.4330989122390747, 0.11643630266189575, 0.26143261790275574, 0.1627250760793686, 0.35587507486343384, 0.0]"
4742,"[0.017622418701648712, 0.0, 0.4770961105823517, 0.11254248023033142, 0.2633383274078369, 0.16321831941604614, 0.31755828857421875, 0.0]"
4743,"[0.017622612416744232, 0.0, 0.40988707542419434, 0.11763133108615875, 0.2602548897266388, 0.16266486048698425, 0.36121800541877747, 0.0]"
4744,"[0.017622871324419975, 0.0, 0.36589640378952026, 0.12309475988149643, 0.25872671604156494, 0.16217657923698425, 0.40976232290267944, 0.0]"
4745,"[0.01762285828590393, 0.0, 0.36673298478126526, 0.12290075421333313, 0.25874894857406616, 0.16218556463718414, 0.40746617317199707, 0.0]"
4746,"[0.017622418701648712, 0.0, 0.4755001664161682, 0.11157478392124176, 0.26284104585647583, 0.16318663954734802, 0.31016337871551514, 0.0]"
4747,"[0.017622482031583786, 0.0, 0.4411802291870117, 0.1148705780506134, 0.26135480403900146, 0.16283144056797028, 0.33291029930114746, 0.0]"
1368,"[0.01761750318109989, 0.0, 1.5559632778167725, 0.046902745962142944, 0.33052539825439453, 0.1732637733221054, 0.0, 0.0]"
4748,"[0.017622429877519608, 0.0, 0.4652658700942993, 0.11139290779829025, 0.2617420554161072, 0.1630551815032959, 0.30358004570007324, 0.0]"
4749,"[0.017622781917452812, 0.0, 0.3909951448440552, 0.11818558722734451, 0.258310467004776, 0.16235297918319702, 0.355288565158844, 0.0]"
4750,"[0.0176228079944849, 0.0, 0.3650573492050171, 0.12369920313358307, 0.2590245008468628, 0.16224858164787292, 0.4210571050643921, 0.0]"
2266,"[0.017622804269194603, 0.0, 0.36824190616607666, 0.12339719384908676, 0.2593747079372406, 0.16227540373802185, 0.4199812412261963, 0.0]"
2181,"[0.017618853598833084, 0.0, 1.2853801250457764, 0.059877898544073105, 0.3117232024669647, 0.17067207396030426, 0.009419575333595276, 0.0]"
4751,"[0.017622750252485275, 0.0, 0.3910906910896301, 0.1218034029006958, 0.260542631149292, 0.1625097244977951, 0.4051872491836548, 0.0]"
4752,"[0.017622634768486023, 0.0, 0.4377077519893646, 0.11316750943660736, 0.25991764664649963, 0.1628861129283905, 0.30978697538375854, 0.0]"
1833,"[0.017622509971261024, 0.0, 0.45069411396980286, 0.11646914482116699, 0.2631302773952484, 0.16305698454380035, 0.3651348948478699, 0.0]"
4753,"[0.017623627558350563, 0.0, 0.06468230485916138, 0.19894996285438538, 0.2746139466762543, 0.15960313379764557, 1.3161336183547974, 0.0]"
1187,"[0.017623621970415115, 0.0, 0.044850826263427734, 0.21063998341560364, 0.2797176241874695, 0.15956449508666992, 1.4716300964355469, 0.0]"
4754,"[0.01762242615222931, 0.0, 0.48974400758743286, 0.10997862368822098, 0.2633993923664093, 0.16325750946998596, 0.2948541045188904, 0.0]"
4755,"[0.01762286387383938, 0.0, 0.3863501250743866, 0.1223997101187706, 0.2608160078525543, 0.1623384654521942, 0.4177379310131073, 0.0]"
4756,"[0.01762273535132408, 0.0, 0.4012298583984375, 0.11872148513793945, 0.2599855065345764, 0.16250550746917725, 0.373615562915802, 0.0]"
682,"[0.01762361079454422, 0.0, 0.0, 0.23611795902252197, 0.2897619903087616, 0.1590261161327362, 1.7965952157974243, 0.0]"
4757,"[0.017622770741581917, 0.0, 0.36053919792175293, 0.12461990118026733, 0.259222149848938, 0.16221804916858673, 0.43358945846557617, 0.0]"
380,"[0.017622362822294235, 0.0, 0.5099467039108276, 0.10815546661615372, 0.2643090784549713, 0.16346392035484314, 0.2817404568195343, 0.0]"
550,"[0.017623623833060265, 0.0, 0.04676927626132965, 0.20764023065567017, 0.2781433165073395, 0.1594497263431549, 1.4278000593185425, 0.0]"
4758,"[0.017622917890548706, 0.0, 0.3718642592430115, 0.12091715633869171, 0.2584744989871979, 0.16231198608875275, 0.38701921701431274, 0.0]"
4759,"[0.017623193562030792, 0.0, 0.30958595871925354, 0.12698768079280853, 0.25603485107421875, 0.1616748422384262, 0.43945544958114624, 0.0]"
25,"[0.017623629420995712, 0.0, 0.06957325339317322, 0.1963742971420288, 0.27354657649993896, 0.15961068868637085, 1.2834595441818237, 0.0]"
4640,"[0.01762264408171177, 0.0, 0.42032939195632935, 0.1175406277179718, 0.2609526515007019, 0.16269049048423767, 0.3635370135307312, 0.0]"
4760,"[0.017622672021389008, 0.0, 0.40472036600112915, 0.11901534348726273, 0.26010438799858093, 0.16260738670825958, 0.3738471269607544, 0.0]"
374,"[0.01762363128364086, 0.0, 0.0703970193862915, 0.19565658271312714, 0.2732846140861511, 0.15966689586639404, 1.270470142364502, 0.0]"
4761,"[0.017623210325837135, 0.0, 0.2970142066478729, 0.12946821749210358, 0.2560119330883026, 0.16154932975769043, 0.46585071086883545, 0.0]"
4762,"[0.017622599378228188, 0.0, 0.41087156534194946, 0.11757340282201767, 0.2600654661655426, 0.1625068336725235, 0.3579573631286621, 0.0]"
893,"[0.017622986808419228, 0.0, 0.32348954677581787, 0.12813755869865417, 0.2575792670249939, 0.1618160903453827, 0.45862656831741333, 0.0]"
2171,"[0.01762271486222744, 0.0, 0.40267106890678406, 0.12119150161743164, 0.26154422760009766, 0.16267606616020203, 0.407892107963562, 0.0]"
1061,"[0.017622629180550575, 0.0, 0.41137170791625977, 0.11847648024559021, 0.26061105728149414, 0.16259534657001495, 0.37190181016921997, 0.0]"
4763,"[0.017622729763388634, 0.0, 0.39289453625679016, 0.12076576799154282, 0.26006603240966797, 0.1624782830476761, 0.3916082978248596, 0.0]"
4764,"[0.01762276701629162, 0.0, 0.38058939576148987, 0.12339767068624496, 0.2605432868003845, 0.16238965094089508, 0.4237908720970154, 0.0]"
4765,"[0.017622729763388634, 0.0, 0.3852151334285736, 0.12081693857908249, 0.25944486260414124, 0.16241534054279327, 0.38924044370651245, 0.0]"
1275,"[0.01762245036661625, 0.0, 0.4687681198120117, 0.1112612709403038, 0.26190823316574097, 0.16315501928329468, 0.2999517321586609, 0.0]"
4766,"[0.017622729763388634, 0.0, 0.3956006169319153, 0.11876623332500458, 0.25917816162109375, 0.1624186486005783, 0.3663226068019867, 0.0]"
4767,"[0.017622966319322586, 0.0, 0.3434373438358307, 0.12503769993782043, 0.2579757571220398, 0.16206328570842743, 0.4260203242301941, 0.0]"
4768,"[0.017622504383325577, 0.0, 0.44095566868782043, 0.1146547719836235, 0.2610054016113281, 0.16288048028945923, 0.33351120352745056, 0.0]"
2142,"[0.017619214951992035, 0.0, 1.2071254253387451, 0.06365126371383667, 0.30640578269958496, 0.17005382478237152, 0.02152039110660553, 0.0]"
424,"[0.01762300543487072, 0.0, 0.3221752941608429, 0.12693694233894348, 0.2568894326686859, 0.1618991643190384, 0.44419825077056885, 0.0]"
46,"[0.0176235344260931, 0.0, 0.0, 0.38506391644477844, 0.3504510521888733, 0.1568654179573059, 3.7252418994903564, 0.0]"
4769,"[0.017622733488678932, 0.0, 0.3703725337982178, 0.125176802277565, 0.2604193687438965, 0.16230635344982147, 0.44524621963500977, 0.0]"
4770,"[0.017622744664549828, 0.0, 0.40114712715148926, 0.12041774392127991, 0.26094651222229004, 0.1626046597957611, 0.39699846506118774, 0.0]"
4771,"[0.017622753977775574, 0.0, 0.3899475932121277, 0.11953837424516678, 0.25920116901397705, 0.16240619122982025, 0.37765586376190186, 0.0]"
2212,"[0.01762254163622856, 0.0, 0.43066680431365967, 0.11797512322664261, 0.261822909116745, 0.16276536881923676, 0.37530213594436646, 0.0]"
4772,"[0.017622577026486397, 0.0, 0.4352877140045166, 0.11580920219421387, 0.2613498568534851, 0.162813201546669, 0.3470754623413086, 0.0]"
3243,"[0.01761883869767189, 0.0, 1.2923614978790283, 0.05946851149201393, 0.3122562766075134, 0.17076651751995087, 0.006790727376937866, 0.0]"
4773,"[0.017622705549001694, 0.0, 0.41185128688812256, 0.1165948137640953, 0.2597014904022217, 0.1625334620475769, 0.34760910272598267, 0.0]"
4774,"[0.017622731626033783, 0.0, 0.4212799072265625, 0.11533282697200775, 0.25986525416374207, 0.16272829473018646, 0.33457711338996887, 0.0]"
4420,"[0.017622528597712517, 0.0, 0.4541112780570984, 0.11287356168031693, 0.26158908009529114, 0.16299164295196533, 0.3175504803657532, 0.0]"
4775,"[0.017622601240873337, 0.0, 0.43520259857177734, 0.11547978967428207, 0.2614685595035553, 0.16287414729595184, 0.34498775005340576, 0.0]"
4776,"[0.01762327365577221, 0.0, 0.2667352259159088, 0.1341637670993805, 0.2559450566768646, 0.1612081378698349, 0.5183079838752747, 0.0]"
4777,"[0.017623070627450943, 0.0, 0.3078726530075073, 0.12975846230983734, 0.2573317587375641, 0.16183622181415558, 0.4778735041618347, 0.0]"
2168,"[0.01762293465435505, 0.0, 0.35274749994277954, 0.1264679729938507, 0.25963854789733887, 0.16211490333080292, 0.45243537425994873, 0.0]"
404,"[0.017622515559196472, 0.0, 0.45287102460861206, 0.11409055441617966, 0.2620374262332916, 0.1629800796508789, 0.33217090368270874, 0.0]"
709,"[0.017623629420995712, 0.0, 0.06527924537658691, 0.19769537448883057, 0.27409088611602783, 0.15953180193901062, 1.3014072179794312, 0.0]"
4778,"[0.017622297629714012, 0.0, 0.5060179829597473, 0.10819245874881744, 0.2639184296131134, 0.16342955827713013, 0.27798888087272644, 0.0]"
4779,"[0.01762319542467594, 0.0, 0.27612200379371643, 0.13444161415100098, 0.25685760378837585, 0.16143737733364105, 0.5243957042694092, 0.0]"
4780,"[0.017622724175453186, 0.0, 0.40226471424102783, 0.11738450080156326, 0.2592245936393738, 0.16253674030303955, 0.35498613119125366, 0.0]"
4781,"[0.017622774466872215, 0.0, 0.3629941940307617, 0.12477227300405502, 0.2594905495643616, 0.16219556331634521, 0.43498116731643677, 0.0]"
4328,"[0.017622878775000572, 0.0, 0.3583197593688965, 0.1243884339928627, 0.25890010595321655, 0.16214637458324432, 0.43005067110061646, 0.0]"
4782,"[0.017622586339712143, 0.0, 0.4126725196838379, 0.11971326917409897, 0.26140525937080383, 0.16266274452209473, 0.38945770263671875, 0.0]"
4783,"[0.017622634768486023, 0.0, 0.4156731367111206, 0.11455526947975159, 0.2586318254470825, 0.16263194382190704, 0.318888783454895, 0.0]"
4784,"[0.01762290671467781, 0.0, 0.35727155208587646, 0.1264081448316574, 0.25997716188430786, 0.16217930614948273, 0.45449286699295044, 0.0]"
2977,"[0.01762254722416401, 0.0, 0.43555617332458496, 0.11668711155653, 0.2619096636772156, 0.16276396811008453, 0.3596636950969696, 0.0]"
2833,"[0.017622562125325203, 0.0, 0.45531710982322693, 0.11348184198141098, 0.2620374858379364, 0.163077712059021, 0.3239561915397644, 0.0]"
4785,"[0.017622489482164383, 0.0, 0.46880725026130676, 0.10964801162481308, 0.26127180457115173, 0.1631227433681488, 0.2794838547706604, 0.0]"
1379,"[0.017622729763388634, 0.0, 0.38475102186203003, 0.12211810052394867, 0.26013925671577454, 0.16240379214286804, 0.4111977815628052, 0.0]"
4786,"[0.01762288622558117, 0.0, 0.3403211236000061, 0.1282922625541687, 0.25953564047813416, 0.16196472942829132, 0.4744516611099243, 0.0]"
4787,"[0.017622660845518112, 0.0, 0.4159911870956421, 0.11876896023750305, 0.26127421855926514, 0.16266702115535736, 0.3764764666557312, 0.0]"
4788,"[0.01762261614203453, 0.0, 0.43945789337158203, 0.11476953327655792, 0.26123738288879395, 0.16287171840667725, 0.33743831515312195, 0.0]"
4789,"[0.01762249320745468, 0.0, 0.45171886682510376, 0.11365053057670593, 0.2618597149848938, 0.16297098994255066, 0.32836616039276123, 0.0]"
3694,"[0.017622865736484528, 0.0, 0.37605351209640503, 0.12205193936824799, 0.2594098448753357, 0.16225187480449677, 0.4036818742752075, 0.0]"
399,"[0.01762235537171364, 0.0, 0.468191534280777, 0.11093734204769135, 0.26150834560394287, 0.1631651669740677, 0.29477062821388245, 0.0]"
4790,"[0.01762300357222557, 0.0, 0.34062910079956055, 0.1263284683227539, 0.25839146971702576, 0.1619824320077896, 0.43981999158859253, 0.0]"
4591,"[0.017622726038098335, 0.0, 0.3806505799293518, 0.12124888598918915, 0.25940871238708496, 0.1623813658952713, 0.39918410778045654, 0.0]"
574,"[0.01762278564274311, 0.0, 0.37967628240585327, 0.12334712594747543, 0.26048800349235535, 0.1623895764350891, 0.4266442060470581, 0.0]"
4791,"[0.01762264408171177, 0.0, 0.4073535203933716, 0.1190747544169426, 0.2606731653213501, 0.16258196532726288, 0.37715211510658264, 0.0]"
4792,"[0.017622502520680428, 0.0, 0.4407508373260498, 0.11565890908241272, 0.26186108589172363, 0.16285458207130432, 0.3473712205886841, 0.0]"
4793,"[0.017622532323002815, 0.0, 0.43060922622680664, 0.11621902883052826, 0.2609091103076935, 0.16291944682598114, 0.35118305683135986, 0.0]"
4794,"[0.01762286014854908, 0.0, 0.36449113488197327, 0.12110186368227005, 0.25768986344337463, 0.16214679181575775, 0.38880330324172974, 0.0]"
3650,"[0.017618730664253235, 0.0, 1.2945971488952637, 0.059569455683231354, 0.31244078278541565, 0.17090529203414917, 0.009538069367408752, 0.0]"
4795,"[0.017623629420995712, 0.0, 0.06899136304855347, 0.19609251618385315, 0.27339163422584534, 0.15957775712013245, 1.2791844606399536, 0.0]"
4796,"[0.01762259192764759, 0.0, 0.42890146374702454, 0.11700627952814102, 0.26162970066070557, 0.16276319324970245, 0.36540108919143677, 0.0]"
4797,"[0.01762288808822632, 0.0, 0.36391860246658325, 0.12232973426580429, 0.2583479583263397, 0.16212144494056702, 0.40216314792633057, 0.0]"
4798,"[0.01762242615222931, 0.0, 0.43579965829849243, 0.11753357946872711, 0.26228097081184387, 0.16282537579536438, 0.37183457612991333, 0.0]"
4799,"[0.017619000747799873, 0.0, 1.245064377784729, 0.0617985725402832, 0.3089386224746704, 0.17037361860275269, 0.015109628438949585, 0.0]"
4800,"[0.017623312771320343, 0.0, 0.23889948427677155, 0.13992150127887726, 0.25638917088508606, 0.16108925640583038, 0.5819305777549744, 0.0]"
4801,"[0.017622536048293114, 0.0, 0.4194291830062866, 0.1172943189740181, 0.2604576349258423, 0.1626293808221817, 0.3592822551727295, 0.0]"
591,"[0.017622891813516617, 0.0, 0.35819244384765625, 0.12472498416900635, 0.25928014516830444, 0.16214825212955475, 0.4322086572647095, 0.0]"
4802,"[0.017623629420995712, 0.0, 0.06675434112548828, 0.1965862214565277, 0.2738690674304962, 0.15972520411014557, 1.288736343383789, 0.0]"
628,"[0.017623648047447205, 0.0, 0.1405637264251709, 0.1594214290380478, 0.25855526328086853, 0.16018067300319672, 0.8037490248680115, 0.0]"
3474,"[0.01762254163622856, 0.0, 0.4583321213722229, 0.11438511312007904, 0.26286235451698303, 0.16297601163387299, 0.33903998136520386, 0.0]"
1882,"[0.017623061314225197, 0.0, 0.30170905590057373, 0.12914299964904785, 0.2563067078590393, 0.1614435315132141, 0.4665672779083252, 0.0]"
4803,"[0.01761915162205696, 0.0, 1.206052541732788, 0.06367598474025726, 0.30633312463760376, 0.16991379857063293, 0.02335035800933838, 0.0]"
4804,"[0.0176226869225502, 0.0, 0.4019896388053894, 0.12059679627418518, 0.26079943776130676, 0.16260239481925964, 0.3966760039329529, 0.0]"
2257,"[0.01762283779680729, 0.0, 0.385344922542572, 0.11948515474796295, 0.25880366563796997, 0.16239501535892487, 0.37093842029571533, 0.0]"
1909,"[0.017618726938962936, 0.0, 1.318067193031311, 0.05844729393720627, 0.3140965700149536, 0.17100971937179565, 0.00423470139503479, 0.0]"
4805,"[0.017623087391257286, 0.0, 0.3230906128883362, 0.12899230420589447, 0.2585310935974121, 0.16188231110572815, 0.47572219371795654, 0.0]"
4806,"[0.01761925220489502, 0.0, 1.184792160987854, 0.06474906206130981, 0.3047059178352356, 0.16978280246257782, 0.023479178547859192, 0.0]"
4807,"[0.01762271672487259, 0.0, 0.37819704413414, 0.1230568140745163, 0.2600647509098053, 0.16239827871322632, 0.4210144877433777, 0.0]"
4808,"[0.0176229290664196, 0.0, 0.37295570969581604, 0.12086894363164902, 0.25858235359191895, 0.16223880648612976, 0.3867376446723938, 0.0]"
4809,"[0.01762293092906475, 0.0, 0.3347286283969879, 0.12792210280895233, 0.2588157653808594, 0.1619712859392166, 0.4665833115577698, 0.0]"
473,"[0.017623629420995712, 0.0, 0.07177427411079407, 0.19464313983917236, 0.27279651165008545, 0.15961483120918274, 1.261238932609558, 0.0]"
482,"[0.0176225695759058, 0.0, 0.40611732006073, 0.12151414155960083, 0.26188236474990845, 0.16261732578277588, 0.41256269812583923, 0.0]"
4810,"[0.017622612416744232, 0.0, 0.42620649933815, 0.11692945659160614, 0.2611607015132904, 0.16282641887664795, 0.358514666557312, 0.0]"
2182,"[0.0176226869225502, 0.0, 0.41682320833206177, 0.11705233156681061, 0.26030629873275757, 0.16266120970249176, 0.3527217507362366, 0.0]"
4811,"[0.017622143030166626, 0.0, 0.5221492052078247, 0.10595336556434631, 0.2638770341873169, 0.1636754423379898, 0.2542884647846222, 0.0]"
682,"[0.01762361079454422, 0.0, 0.0, 0.23611795902252197, 0.2897619903087616, 0.1590261161327362, 1.7965952157974243, 0.0]"
380,"[0.017622362822294235, 0.0, 0.5099467039108276, 0.10815546661615372, 0.2643090784549713, 0.16346392035484314, 0.2817404568195343, 0.0]"
2179,"[0.017623305320739746, 0.0, 0.2655174136161804, 0.1347118616104126, 0.25613120198249817, 0.1613270342350006, 0.5264462232589722, 0.0]"
4763,"[0.017622729763388634, 0.0, 0.39289453625679016, 0.12076576799154282, 0.26006603240966797, 0.1624782830476761, 0.3916082978248596, 0.0]"
2626,"[0.01762249507009983, 0.0, 0.43370139598846436, 0.11707653850317001, 0.26164889335632324, 0.16275565326213837, 0.3613414764404297, 0.0]"
4812,"[0.01762249507009983, 0.0, 0.4436224400997162, 0.1154065802693367, 0.2621730864048004, 0.16301003098487854, 0.3489965796470642, 0.0]"
4813,"[0.01762283779680729, 0.0, 0.38710498809814453, 0.12164092808961868, 0.26017051935195923, 0.16239655017852783, 0.403434693813324, 0.0]"
4814,"[0.017622627317905426, 0.0, 0.41994696855545044, 0.11918599903583527, 0.2620151937007904, 0.16266445815563202, 0.38659852743148804, 0.0]"
2177,"[0.017622753977775574, 0.0, 0.38786810636520386, 0.12052227556705475, 0.25976309180259705, 0.1623544543981552, 0.3915906548500061, 0.0]"
249,"[0.017618803307414055, 0.0, 1.2884498834609985, 0.05967111885547638, 0.31192314624786377, 0.1707722693681717, 0.006469443440437317, 0.0]"
