mark,userName,p_id
Accepted,123703zyf,P1040
Accepted,CSer_yuxuan,P1040
Accepted,cy3k9,P1040
Unaccepted,NarutoUzumaki,P1040
Accepted,In3aNiT1,P1040
Accepted,金庆涵,P1040
Accepted,Kent999,P1040
Accepted,演讲家金世祯,P1040
Accepted,xuanzhehao,P1040
Compile Error,xuanzhehao,P1040
Unaccepted,six_小6猪,P1040
Accepted,mciscai,P1040
Unaccepted,gaoshanxun,P1040
Accepted,TORz3,P1040
Accepted,光速考拉,P1040
Accepted,2008cry,P1040
Accepted,圆周率的尽头,P1040
Accepted,878100abc,P1040
Accepted,SkyChow_2002,P1040
Accepted,程门立雪,P1040
Accepted,shousijichi,P1040
Unaccepted,shousijichi,P1040
Accepted,Dream全世界,P1040
Accepted,jiangjiang_cf,P1040
Accepted,ClassicalFuture,P1040
Accepted,空城守旧梦,P1040
Accepted,lrz20090730,P1040
Compile Error,lrz20090730,P1040
Accepted,SiberiaWolf,P1040
Unaccepted,Andy_Zhang,P1040
Accepted,Cristiano_Coder,P1040
Compile Error,Cristiano_Coder,P1040
Accepted,wybBaBa,P1040
Accepted,Xqbk,P1040
Compile Error,Xqbk,P1040
Accepted,oimaster,P1040
Unaccepted,Oris,P1040
Accepted,Oris,P1040
Accepted,Hacket,P1040
Accepted,席雅细雅hahaha,P1040
Accepted,糖糖盐2008,P1040
Accepted,guochenglin,P1040
Accepted,Suzt_ilymtics,P1040
Accepted,ACE_ZY,P1040
Unaccepted,ACE_ZY,P1040
Accepted,fdmvp,P1040
Accepted,Kagamino_Natsumi,P1040
Accepted,Suzukaze_Kiseki,P1040
Compile Error,woshidashuaibi666,P1040
Accepted,block_137,P1040
Accepted,张英豪,P1040
Accepted,夏睿泽,P1040
Accepted,0606x,P1040
Accepted,QSsyk,P1040
Accepted,林深时x见鹿,P1040
Accepted,snmeng,P1040
Accepted,xiebuning,P1040
Accepted,Tan_Wei_Ye,P1040
Accepted,闲着没事人,P1040
Accepted,henu_wcf,P1040
Unaccepted,henu_wcf,P1040
Accepted,青莲梵音,P1040
Unshown,,P1040
Accepted,asdf1229,P1040
Accepted,清欢渡,P1040
Unaccepted,qq1261574382,P1040
Accepted,qq1261574382,P1040
Accepted,WhiteYL,P1040
Accepted,风中的叶子,P1040
Accepted,xuyuzhuang,P1040
Accepted,嗯嗯嗯,P1040
Accepted,Ariel_,P1040
Accepted,liudonglin,P1040
Accepted,a哈b哈c哈,P1040
Accepted,小号_小6猪,P1040
Accepted,迷糊兰,P1040
Accepted,HJ王哦哦,P1040
Accepted,何帅111,P1040
Accepted,Cyhhh,P1040
Unaccepted,Cyhhh,P1040
Compile Error,Cyhhh,P1040
Accepted,SDFZNB,P1040
Accepted,小豇豆,P1040
Unaccepted,小豇豆,P1040
Accepted,S2008,P1040
Accepted,Alexyywwdd,P1040
Accepted,414sboy,P1040
Unaccepted,201908dyy,P1040
Accepted,Fatinn,P1040
Unaccepted,414sboy,P1040
Compile Error,414sboy,P1040
Accepted,mozy115,P1040
Accepted,OMG_faker,P1040
Accepted,白金无双,P1040
Compile Error,89Dxdx,P1040
Accepted,_以舟,P1040
Accepted,⚡小林子⚡,P1040
Unaccepted,⚡小林子⚡,P1040
Accepted,gooby,P1040
Accepted,zgb666,P1040
Accepted,雪域亡魂,P1040
Accepted,sanoge,P1040
Unaccepted,sanoge,P1040
Accepted,Arron_HC,P1040
Unaccepted,by白易,P1040
Unaccepted,HJ王哦哦,P1040
Accepted,芳华且慢,P1040
Accepted,theStarMaster,P1040
Accepted,Gk·Ni,P1040
Accepted,keepsea,P1040
Accepted,LL__LILOG,P1040
Unaccepted,芳华且慢,P1040
Accepted,魏忠一,P1040
Accepted,天堂制造,P1040
Unaccepted,魏忠一,P1040
Accepted,floatbamboo,P1040
Accepted,我握住了希望,P1040
Unaccepted,维新tst,P1040
Accepted,星痕Force_A,P1040
Unaccepted,Gk·Ni,P1040
Unaccepted,我握住了希望,P1040
Unaccepted,floatbamboo,P1040
Accepted,blanc_x,P1040
Accepted,樱洛CHANGE,P1040
Accepted,ISYRHH,P1040
Unaccepted,ISYRHH,P1040
Unaccepted,樱洛CHANGE,P1040
Accepted,qwas,P1040
Accepted,御坂10027号,P1040
Accepted,maoxianglong,P1040
Accepted,Utob,P1040
Accepted,logfk,P1040
Accepted,PrefixAMS,P1040
Unaccepted,logfk,P1040
Compile Error,logfk,P1040
Accepted,全自动程序猿,P1040
Accepted,tonygao,P1040
Accepted,gdfzcpangjinjie,P1040
Accepted,闫灿宇123,P1040
Accepted,Luoguljz,P1040
Accepted,maxhjz,P1040
Unaccepted,ChenXMNet,P1040
Compile Error,ChenXMNet,P1040
Accepted,ChenXMNet,P1040
Accepted,Imy_bisLy,P1040
Accepted,zgxgcgvg34,P1040
Accepted,LSY_meteor,P1040
Accepted,CoderBin,P1040
Accepted,xiaoqi0,P1040
Accepted,yangying1212,P1040
Accepted,飞风追云,P1040
Accepted,Daniel_lele,P1040
Unaccepted,oimaster,P1040
Accepted,Karen_dove,P1040
Unaccepted,BITGUY,P1040
Accepted,tommychen,P1040
Accepted,王俊捷,P1040
Accepted,BITGUY,P1040
Accepted,Luisvacson,P1040
Accepted,Larry_LiZimo,P1040
Accepted,Zenobiawen,P1040
Accepted,KnightL,P1040
Accepted,718shame,P1040
Accepted,fenglaixi,P1040
Unaccepted,_以舟,P1040
Accepted,x_push_oier,P1040
Accepted,ZJKAW,P1040
Accepted,Xu_JK,P1040
Accepted,Keen_,P1040
Unaccepted,Keen_,P1040
Accepted,滑蒻稽,P1040
Unaccepted,滑蒻稽,P1040
Accepted,hzoisix,P1040
Accepted,缪迦勒,P1040
Accepted,zhangbinsai,P1040
Accepted,_lyc233,P1040
Unaccepted,zhangbinsai,P1040
Accepted,TONGBOTAO,P1040
Accepted,豪豪の宝贝,P1040
Accepted,2776254060赵,P1040
Accepted,fanghaoquan2008,P1040
Unaccepted,fanghaoquan2008,P1040
Compile Error,Andy_Zhang,P1040
Accepted,JYFHYX,P1040
Accepted,asd1314369,P1040
Accepted,Gameboy2,P1040
Accepted,hmlccc,P1040
Accepted,a1124338301,P1040
Accepted,NewLife566,P1040
Accepted,15892229495zjq,P1040
Accepted,huoyo43983,P1040
Compile Error,huoyo43983,P1040
Accepted,charlotte0314,P1040
Accepted,小小程序猿,P1040
Accepted,abcdefgh1,P1040
Accepted,durduryu,P1040
Accepted,1Nuy2oah1,P1040
Unaccepted,Ariel_,P1040
Accepted,万万没想到,P1040
Accepted,A_OI,P1040
Accepted,caiyunzhao,P1040
Accepted,zhoujiaqi,P1040
Accepted,m0m0m,P1040
Accepted,gswuyz,P1040
Unaccepted,durduryu,P1040
Accepted,kushan_ryan,P1040
Accepted,cdv422314803,P1040
Accepted,_OMA_,P1040
Accepted,wyb666,P1040
Accepted,queuex,P1040
Unaccepted,Black_Day,P1040
Accepted,123886a123886,P1040
Accepted,汶汶,P1040
Unaccepted,123886a123886,P1040
Accepted,starry2349,P1040
Accepted,twii,P1040
Unaccepted,twii,P1040
Accepted,clingf,P1040
Unaccepted,starry2349,P1040
Compile Error,starry2349,P1040
Accepted,koutakumen,P1040
Accepted,Hadtsti,P1040
Accepted,mistakes,P1040
Unaccepted,mistakes,P1040
Accepted,滑不拉稽,P1040
Unaccepted,滑不拉稽,P1040
Accepted,魔符sigil,P1040
Accepted,葵_,P1040
Accepted,xinzimin,P1040
Accepted,故俗,P1040
Accepted,tanzke,P1040
Accepted,WangYanRobin,P1040
Accepted,小how,P1040
Unaccepted,404Not_Found,P1040
Compile Error,404Not_Found,P1040
Accepted,ChangYiMing,P1040
Unaccepted,ChangYiMing,P1040
Accepted,我很低调,P1040
Unaccepted,我很低调,P1040
Accepted,SeaSun_W,P1040
Unaccepted,SeaSun_W,P1040
Unaccepted,moqizhu2005,P1040
Accepted,moqizhu2005,P1040
Accepted,luck_zihao,P1040
Compile Error,luck_zihao,P1040
Accepted,PSRL,P1040
Accepted,tw1ce,P1040
Accepted,可怜的小白,P1040
Unaccepted,tw1ce,P1040
Accepted,Clover2044145178,P1040
Accepted,lijuncheng,P1040
Unaccepted,dfydn,P1040
Accepted,zxsure,P1040
Accepted,Detheareta子非鱼,P1040
Compile Error,Detheareta子非鱼,P1040
Accepted,AX_Determination,P1040
Accepted,NDFS,P1040
Accepted,SUNNY2020,P1040
Unaccepted,_OMA_,P1040
Accepted,Acestar,P1040
Unaccepted,tonygao,P1040
Accepted,Dortmund,P1040
Unaccepted,Dortmund,P1040
Compile Error,Dortmund,P1040
Accepted,洛浔,P1040
Compile Error,洛浔,P1040
Accepted,yzzlqyxc,P1040
Compile Error,tonygao,P1040
Accepted,Topaze,P1040
Accepted,shino20002000,P1040
Accepted,18Michael,P1040
Accepted,_111,P1041
Unaccepted,leeee007,P1041
Accepted,菡萏禅语,P1041
Accepted,lrz20090730,P1041
Unshown,,P1041
Accepted,878100abc,P1041
Compile Error,lrz20090730,P1041
Accepted,Hacket,P1041
Accepted,MiFaFa,P1041
Unaccepted,MiFaFa,P1041
Accepted,ZTY20071001,P1041
Accepted,scpchangyi,P1041
Accepted,青春恰自来,P1041
Unaccepted,茄与你皆刀,P1041
Accepted,青莲梵音,P1041
Unaccepted,青莲梵音,P1041
Accepted,Farkas_W,P1041
Accepted,SDFZNB,P1041
Compile Error,Hhxyhy7188,P1041
Unaccepted,caiyuxiang_200203,P1041
Unaccepted,sw05_xumanqiu,P1041
Unaccepted,panyawen,P1041
Accepted,sw05_fangjintao,P1041
Unaccepted,unfine,P1041
Accepted,FUXyao,P1041
Unaccepted,FUXyao,P1041
Unaccepted,刘言博,P1041
Accepted,myh20100601,P1041
Compile Error,myh20100601,P1041
Accepted,tan_t_zircon,P1041
Unaccepted,tan_t_zircon,P1041
Accepted,呐呐是笨笨,P1041
Accepted,zhx_RFM,P1041
Unaccepted,zhx_RFM,P1041
Accepted,AL_xms,P1041
Accepted,罗某YYDS,P1041
Accepted,lijuncheng,P1041
Unaccepted,lijuncheng,P1041
Accepted,夜空之星,P1041
Unaccepted,夜空之星,P1041
Accepted,3069489706a,P1041
Accepted,Heyf,P1041
Unaccepted,Heyf,P1041
Compile Error,zhx_RFM,P1041
Accepted,XXX1234,P1041
Compile Error,_0okoukio0_,P1041
Compile Error,gch080101,P1041
Accepted,Revolver,P1041
Unaccepted,XXX1234,P1041
Accepted,☯☯枫☯☯,P1041
Accepted,子丑,P1041
Accepted,cpp1997,P1041
Unaccepted,☯☯枫☯☯,P1041
Accepted,Silence_water,P1041
Unaccepted,ℋ,P1041
Accepted,cjx666,P1041
Accepted,MoYuFang,P1041
Unaccepted,s251258132,P1041
Unaccepted,MoYuFang,P1041
Accepted,Doqizeey,P1041
Accepted,sqh_let_it_be,P1041
Compile Error,sqh_let_it_be,P1041
Accepted,XIESHEN,P1041
Accepted,zcr02128,P1041
Unaccepted,zcr02128,P1041
Accepted,Floreciente0730,P1041
Unaccepted,zhouchuan,P1041
Accepted,养猫的鱼,P1041
Accepted,Linno,P1041
Unaccepted,huxch2017,P1041
Compile Error,huxch2017,P1041
Accepted,静水深流,P1041
Unaccepted,L_C_T,P1041
Accepted,我是谁来着？,P1041
Accepted,红,P1041
Unaccepted,NKL丶,P1041
Accepted,longlongDmoom,P1041
Accepted,syc2008,P1041
Accepted,lxyzlmx,P1041
Unaccepted,lxyzlmx,P1041
Accepted,lxyzpjy,P1041
Unaccepted,lxyzpjy,P1041
Accepted,whiterun,P1041
Accepted,liuzianLIUZIAN,P1041
Compile Error,liuzianLIUZIAN,P1041
Accepted,洛杉矶,P1041
Accepted,小熙爱学习,P1041
Accepted,XAZzxy,P1041
Accepted,cwfxlh,P1041
Compile Error,cwfxlh,P1041
Unaccepted,cwfxlh,P1041
Accepted,18050216063hr,P1041
Accepted,mxt2009,P1041
Accepted,ZZZ2007,P1041
Accepted,JS_TZ_ZHR,P1041
Unaccepted,JS_TZ_ZHR,P1041
Accepted,Zhr的小号,P1041
Unaccepted,Zhr的小号,P1041
Compile Error,leituk,P1041
Accepted,元气saski,P1041
Accepted,IcarusFalls_3,P1041
Accepted,_sink,P1041
Unaccepted,_sink,P1041
Accepted,zyc____,P1041
Accepted,zzx23362838,P1041
Accepted,习近屏,P1041
Compile Error,习近屏,P1041
Accepted,Tael,P1041
Accepted,Syxxhxh3,P1041
Accepted,cqgui,P1041
Accepted,AX_Determination,P1041
Accepted,瓜子_梁晨熙,P1041
Accepted,18196622579jyq,P1041
Accepted,336699bao,P1041
Unaccepted,wangkeli,P1041
Accepted,亿条咸鱼,P1041
Accepted,罹濩仙,P1041
Unaccepted,罹濩仙,P1041
Accepted,Trusf,P1041
Unaccepted,Trusf,P1041
Accepted,cxq123456,P1041
Accepted,弱爆的蒟蒻,P1041
Accepted,Ted何家乐,P1041
Unaccepted,Ted何家乐,P1041
Unaccepted,巨力伽罗,P1041
Accepted,zime190320190115,P1041
Unaccepted,zime190320190115,P1041
Accepted,zhongxinyu,P1041
Accepted,andyc_03,P1041
Accepted,土块卢本伟,P1041
Unaccepted,土块卢本伟,P1041
Accepted,kittyover,P1041
Unaccepted,kittyover,P1041
Accepted,王淏,P1041
Accepted,寒江孤影,P1041
Accepted,m781015,P1041
Unaccepted,m781015,P1041
Accepted,Leon1995,P1041
Unaccepted,Leon1995,P1041
Unknown Error,Lyh56789,P1041
Accepted,tctm,P1041
Accepted,令狐旨ANT,P1041
Accepted,元宝123456,P1041
Accepted,DJRJTR571395,P1041
Accepted,Mark_Miao,P1041
Compile Error,Mark_Miao,P1041
Accepted,Simonom,P1041
Unknown Error,养猫的鱼,P1041
Accepted,Tiger0409,P1041
Accepted,__Kiana_Kaslana,P1041
Accepted,Special_gold,P1041
Accepted,PF9999,P1041
Accepted,liumengzhen,P1041
Unaccepted,liumengzhen,P1041
Accepted,Facer,P1041
Accepted,dddlam,P1041
Unaccepted,LFC_thomaszjl,P1041
Accepted,天皇,P1041
Unaccepted,k y m,P1041
Compile Error,k y m,P1041
Accepted,2700633607xry,P1041
Accepted,longfei,P1041
Unaccepted,longfei,P1041
Accepted,yunbh,P1041
Accepted,wkbdyl,P1041
Accepted,xzit20200507233,P1041
Compile Error,zsq2190570983,P1041
Accepted,20200505219吴吉,P1041
Compile Error,20200505219吴吉,P1041
Compile Error,20200505211仲秋,P1041
Unaccepted,逐梦英雄,P1041
Accepted,Agent008,P1041
Unaccepted,Agent008,P1041
Accepted,李锦祺,P1041
Compile Error,Agent008,P1041
Unaccepted,liubowen123,P1041
Accepted,mifantangyuan,P1041
Accepted,蝠鲼,P1041
Unaccepted,蝠鲼,P1041
Accepted,liu_haoyun,P1041
Accepted,巴黎10—0曼联,P1041
Accepted,gtwg245,P1041
Accepted,KurisuForever,P1041
Accepted,一叶秋秋,P1041
Accepted,huyuchuan,P1041
Accepted,qsceszthn,P1041
Unaccepted,qsceszthn,P1041
Accepted,王梓浩,P1041
Unaccepted,gongyanchao666,P1041
Compile Error,gongyanchao666,P1041
Accepted,andychen2012,P1041
Accepted,sdfz20191326,P1041
Compile Error,sdfz20191326,P1041
Accepted,J26jy,P1041
Accepted,是秋夕丫,P1041
Accepted,susuya,P1041
Accepted,解忧杂货店刘,P1041
Accepted,马保国官方号,P1041
Accepted,panyi,P1041
Accepted,WX0710,P1041
Accepted,lky2008,P1041
Accepted,量子超感_,P1041
Accepted,倪兆成,P1041
Accepted,Wenzhou_wwx,P1041
Accepted,YRYの洛谷,P1041
Unaccepted,xzit20200507239,P1041
Accepted,shengyingsong123,P1041
Unaccepted,哲学家写散文,P1042
Compile Error,thunderzy,P1042
Compile Error,xlfish973,P1042
Accepted,ewoifuoi,P1042
Unaccepted,ewoifuoi,P1042
Unaccepted,thunderzy,P1042
Unaccepted,asihdasidksad,P1042
Unaccepted,恽砚钦yyq,P1042
Accepted,lishiyi638,P1042
Unaccepted,lishiyi638,P1042
Accepted,wuhanyu,P1042
Unaccepted,shenyiran,P1042
Unaccepted,小菜鸡orz,P1042
Accepted,Tracyliu,P1042
Unaccepted,TheLigthDust,P1042
Accepted,TorchTHEO,P1042
Unaccepted,TorchTHEO,P1042
Accepted,_111,P1042
Accepted,languageleo,P1042
Accepted,aj_com,P1042
Unaccepted,zsMax,P1042
Accepted,ping_ting,P1042
Unaccepted,huxiaotao,P1042
Unaccepted,ping_ting,P1042
Unaccepted,languageleo,P1042
Accepted,受压榨的新手,P1042
Accepted,xuziqiqi,P1042
Unaccepted,xuziqiqi,P1042
Accepted,lovesickman,P1042
Compile Error,lovesickman,P1042
Compile Error,ping_ting,P1042
Unaccepted,lovesickman,P1042
Accepted,gudian,P1042
Unaccepted,gudian,P1042
Accepted,100days,P1042
Compile Error,100days,P1042
Unaccepted,100days,P1042
Unaccepted,l7943406,P1042
Accepted,l7943406,P1042
Accepted,878100abc,P1042
Compile Error,l7943406,P1042
Accepted,liujunx,P1042
Accepted,123456hrh,P1042
Accepted,醉逍遥123456,P1042
Unaccepted,123456hrh,P1042
Unaccepted,liujunx,P1042
Accepted,梦归da,P1042
Compile Error,liujunx,P1042
Accepted,11onion11,P1042
Accepted,LAWwwww,P1042
Accepted,自由的灵魂,P1042
Accepted,zzhyt888,P1042
Unaccepted,LAWwwww,P1042
Unaccepted,zzhyt888,P1042
Unaccepted,xiehualin,P1042
Accepted,MoeCity,P1042
Unaccepted,MoeCity,P1042
Unaccepted,MgEF12,P1042
Accepted,qwijoiasj,P1042
Unaccepted,qwijoiasj,P1042
Accepted,LILAC11,P1042
Unaccepted,Lokirovskii,P1042
Accepted,皮皮可,P1042
Unaccepted,Xjl52amly,P1042
Unaccepted,本尼龟2333,P1042
Unaccepted,cgcwj,P1042
Accepted,三个傻瓜,P1042
Unaccepted,三个傻瓜,P1042
Accepted,MR_QIN,P1042
Compile Error,三个傻瓜,P1042
Unaccepted,MR_QIN,P1042
Accepted,苏欣,P1042
Accepted,C嘉嘉258,P1042
Accepted,这蛙卤多,P1042
Accepted,吴炜炜,P1042
Unaccepted,吴炜炜,P1042
Accepted,A42姚佳男,P1042
Accepted,请叫我吴杰超,P1042
Unaccepted,kjh666,P1042
Unaccepted,请叫我吴杰超,P1042
Compile Error,kjh666,P1042
Unaccepted,li_shli,P1042
Accepted,都某叫什么,P1042
Unaccepted,都某叫什么,P1042
Unaccepted,有戏有戏地,P1042
Accepted,ldteacher,P1042
Accepted,H1306741,P1042
Accepted,li_shli,P1042
Unaccepted,苏欣,P1042
Unaccepted,A42姚佳男,P1042
Accepted,dawncoder,P1042
Unaccepted,dawncoder,P1042
Accepted,老干部小陈,P1042
Unaccepted,老干部小陈,P1042
Accepted,ssmssm123,P1042
Unaccepted,ssmssm123,P1042
Accepted,manfuyuan,P1042
Unaccepted,manfuyuan,P1042
Compile Error,manfuyuan,P1042
Compile Error,lishiyi638,P1042
Accepted,洛洛洛古古,P1042
Accepted,Lotame,P1042
Accepted,yiming_328,P1042
Unaccepted,lzh080903,P1042
Accepted,yangzhiyi,P1042
Unaccepted,yangzhiyi,P1042
Accepted,Fallot,P1042
Unaccepted,Fallot,P1042
Compile Error,Fallot,P1042
Accepted,Accelerator22,P1042
Unaccepted,yangyuexin,P1042
Unaccepted,蜀华彭慧媛,P1042
Unaccepted,Accelerator22,P1042
Accepted,shidianAr,P1042
Unaccepted,shidianAr,P1042
Unaccepted,whoiam233666,P1042
Unaccepted,lvwenqqq,P1042
Accepted,cyh822,P1042
Unaccepted,cyh822,P1042
Accepted,最得意,P1042
Unaccepted,最得意,P1042
Unaccepted,Chaya,P1042
Accepted,lufeihong,P1042
Unaccepted,lufeihong,P1042
Accepted,佛大克里斯丁,P1042
Unaccepted,佛大克里斯丁,P1042
Compile Error,佛大克里斯丁,P1042
Accepted,C4commander,P1042
Unaccepted,C4commander,P1042
Accepted,zhonglv,P1042
Unaccepted,zhonglv,P1042
Accepted,venido,P1042
Accepted,Emm__233,P1042
Unaccepted,Emm__233,P1042
Accepted,lyx2019030004265,P1042
Waiting,Emm__233,P1042
Accepted,sleeplycat,P1042
Unaccepted,sleeplycat,P1042
Accepted,White_magic,P1042
Unaccepted,White_magic,P1042
Accepted,菡萏禅语,P1042
Accepted,高达,P1042
Accepted,_hypoxia_,P1042
Unaccepted,_hypoxia_,P1042
Accepted,lglscs,P1042
Accepted,ss090315,P1042
Accepted,zhenhan,P1042
Compile Error,ss090315,P1042
Accepted,Laevatain7,P1042
Accepted,月琼泛花芷,P1042
Unaccepted,月琼泛花芷,P1042
Unaccepted,Laevatain7,P1042
Accepted,Yshm0128,P1042
Accepted,Jackson588248,P1042
Unaccepted,Jackson588248,P1042
Unaccepted,Yshm0128,P1042
Accepted,wxnlw,P1042
Accepted,陆文潇,P1042
Accepted,傲梦Steven,P1042
Unaccepted,陆文潇,P1042
Unaccepted,cirno⑨,P1042
Accepted,voyage_Yu,P1042
Accepted,yydsxtm,P1042
Unaccepted,yydsxtm,P1042
Unaccepted,2020013619wsq,P1042
Accepted,zhenliu,P1043
Unaccepted,zhenliu,P1043
Accepted,songhx,P1043
Unshown,,P1043
Accepted,lrz20090730,P1043
Compile Error,lrz20090730,P1043
Accepted,只想着wa,P1043
Unaccepted,只想着wa,P1043
Accepted,Hacket,P1043
Accepted,sean_shy,P1043
Accepted,luyanfei78,P1043
Accepted,xiebuning,P1043
Accepted,LiuXinru,P1043
Unaccepted,LiuXinru,P1043
Accepted,cxkloveqbl,P1043
Unaccepted,青莲梵音,P1043
Accepted,yuan_melodypb,P1043
Accepted,Alexyywwdd,P1043
Unaccepted,hbhbcc,P1043
Accepted,Cyhhh,P1043
Unaccepted,Cyhhh,P1043
Compile Error,Cyhhh,P1043
Accepted,tonygao,P1043
Accepted,触情离殇,P1043
Unaccepted,触情离殇,P1043
Accepted,wwwwodddd,P1043
Accepted,fml4d1,P1043
Unaccepted,wwwwodddd,P1043
Unaccepted,fml4d1,P1043
Accepted,chniscoding,P1043
Unaccepted,chniscoding,P1043
Unaccepted,李知检233,P1043
Accepted,李知检233,P1043
Accepted,TooY0ung,P1043
Accepted,你亲爱的父亲,P1043
Unaccepted,TooY0ung,P1043
Accepted,tan_t_zircon,P1043
Unaccepted,UntilR,P1043
Unaccepted,jingkongwanglimiaoa,P1043
Accepted,myh20100601,P1043
Accepted,hyx12345,P1043
Accepted,秋来未著,P1043
Accepted,shaoconan,P1043
Accepted,lhz233,P1043
Unaccepted,lhz233,P1043
Accepted,白白萝卜菜,P1043
Accepted,澜洲若宁,P1043
Accepted,huhanwen1,P1043
Compile Error,澜洲若宁,P1043
Unaccepted,秋来未著,P1043
Accepted,hylg123,P1043
Accepted,DLUT_Zeratul,P1043
Unaccepted,DLUT_Zeratul,P1043
Accepted,sorayss,P1043
Accepted,ppdragon87,P1043
Unaccepted,ppdragon87,P1043
Unaccepted,starry2349,P1043
Unaccepted,snow019,P1043
Accepted,史皓宇,P1043
Accepted,名为shy的蒟蒻,P1043
Compile Error,starry2349,P1043
Accepted,LeatherM,P1043
Unaccepted,LeatherM,P1043
Accepted,cqbz_lipengcheng,P1043
Accepted,Doqizeey,P1043
Compile Error,Doqizeey,P1043
Accepted,xinzimin,P1043
Accepted,缘之空凌君,P1043
Unaccepted,缘之空凌君,P1043
Unaccepted,cqbz_lipengcheng,P1043
Accepted,lovesickman,P1043
Accepted,呐呐是笨笨,P1043
Accepted,qq1141194230,P1043
Accepted,白格尔,P1043
Unaccepted,白格尔,P1043
Accepted,lijuncheng,P1043
Accepted,huangdou531,P1043
Accepted,wanyuze,P1043
Accepted,Dortmund,P1043
Compile Error,Dortmund,P1043
Unaccepted,Dortmund,P1043
Accepted,talk_fish,P1043
Unaccepted,talk_fish,P1043
Unaccepted,lijuncheng,P1043
Accepted,manchestercity02,P1043
Unaccepted,manchestercity02,P1043
Compile Error,manchestercity02,P1043
Accepted,jzyjzy,P1043
Unaccepted,wzh99,P1043
Compile Error,wzh99,P1043
Accepted,AX_Determination,P1043
Accepted,nmsy,P1043
Unaccepted,s251258132,P1043
Compile Error,s251258132,P1043
Accepted,___陈浩南___,P1043
Accepted,菜鸟一个,P1043
Unaccepted,菜鸟一个,P1043
Unaccepted,tonygao,P1043
Compile Error,tonygao,P1043
Unaccepted,gch080101,P1043
Accepted,deng888,P1043
Accepted,garliczz,P1043
Unaccepted,garliczz,P1043
Accepted,henryyin,P1043
Compile Error,___陈浩南___,P1043
Accepted,王章禾庭,P1043
Accepted,lanydjj,P1043
Accepted,zhengdy,P1043
Accepted,liusu123456,P1043
Unaccepted,liusu123456,P1043
Accepted,expin,P1043
Waiting,liusu123456,P1043
Judging,liusu123456,P1043
Accepted,liyuzhen,P1043
Accepted,LoveLonelyTime,P1043
Unaccepted,liyuzhen,P1043
Accepted,st_pp,P1043
Unaccepted,st_pp,P1043
Accepted,sqh_let_it_be,P1043
Accepted,xht88991,P1043
Accepted,514InParadise,P1043
Unaccepted,514InParadise,P1043
Accepted,P11011,P1043
Unaccepted,P11011,P1043
Accepted,巴黎10—0曼联,P1043
Accepted,wudengyu,P1043
Unaccepted,wudengyu,P1043
Compile Error,wudengyu,P1043
Accepted,_星星之火_,P1043
Accepted,past_prologue,P1043
Accepted,蓝稚,P1043
Unaccepted,蓝稚,P1043
Accepted,一只甜甜圈er,P1043
Unaccepted,一只甜甜圈er,P1043
Unaccepted,sw05_zhengyilan,P1043
Unaccepted,qiuzihan,P1043
Unaccepted,sw05_zhoutiancheng,P1043
Accepted,sw05_zhoutiancheng,P1043
Accepted,Raych123,P1043
Accepted,西瓜、雪儿,P1043
Compile Error,西瓜、雪儿,P1043
Accepted,落日斜阳,P1043
Compile Error,落日斜阳,P1043
Unaccepted,落日斜阳,P1043
Accepted,XIESHEN,P1043
Accepted,Petarl,P1043
Accepted,lsl_046,P1043
Accepted,yewandou,P1043
Accepted,Madlife32768,P1043
Unaccepted,Madlife32768,P1043
Accepted,Fans_Of_GrandmaLao,P1043
Accepted,s01187鲤鱼,P1043
Accepted,Floreciente0730,P1043
Unaccepted,lsl_046,P1043
Accepted,xiaopangfeiyu,P1043
Accepted,Billiemetry,P1043
Accepted,godwww,P1043
Accepted,无人之境,P1043
Unaccepted,无人之境,P1043
Accepted,苏联小渣,P1043
Unaccepted,ScriptAccess,P1043
Accepted,清风柠檬,P1043
Accepted,yishu2,P1043
Compile Error,EasonLiang,P1043
Accepted,longlongDmoom,P1043
Accepted,Sparky_14145,P1043
Accepted,gx213213,P1043
Unaccepted,gx213213,P1043
Accepted,syc2008,P1043
Accepted,hacz2020211,P1043
Accepted,CAOFANGSHI,P1043
Accepted,是青白呀,P1043
Accepted,LYXin,P1043
Unaccepted,LYXin,P1043
Accepted,hxy15861785109,P1043
Accepted,蘸醋的三文鱼,P1043
Unaccepted,蘸醋的三文鱼,P1043
Accepted,zhangxiansheng,P1043
Unaccepted,zhangxiansheng,P1043
Accepted,奋斗的小牛,P1043
Accepted,洛杉矶,P1043
Accepted,wyjjqr,P1043
Accepted,CynthiaYin,P1043
Unaccepted,wyjjqr,P1043
Accepted,荔枝洗衣机,P1043
Accepted,蒟蒻思翔,P1043
Unaccepted,蒟蒻思翔,P1043
Accepted,红,P1043
Accepted,oliverlau,P1043
Unaccepted,青鸢挽歌,P1043
Accepted,青鸢挽歌,P1043
Accepted,pocafup,P1043
Unaccepted,pocafup,P1043
