user_id,user_question_sim_list
3572,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3573,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3574,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3575,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3576,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3577,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3578,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3579,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3580,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3581,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3582,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3583,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3584,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3585,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3586,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3587,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3588,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3589,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3590,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3591,32 65 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3592,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3593,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3594,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3595,21 14 65 32 62 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3596,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3597,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3598,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3599,32 62 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3600,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3601,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3602,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3603,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3604,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3605,60 49 33 4 61 14 38 21 75 73 17 65 32 62 12 78 47 30 71 69
3606,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3607,4 33 49 61 38 60 75 73 17 12 78 14 21 47 30 71 69 67 50 76
3608,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3609,32 62 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3610,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3611,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3612,38 61 75 4 73 17 12 78 33 49 47 30 71 60 69 67 50 76 81 16
3613,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3614,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3615,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3616,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3617,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3618,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3619,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3620,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3621,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3622,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3623,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3624,32 62 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3625,32 62 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3626,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3627,60 49 33 4 14 21 61 38 65 75 32 62 73 17 12 78 47 30 71 69
3628,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3629,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3630,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3631,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3632,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3633,49 33 60 4 61 38 14 21 75 73 17 12 78 65 47 32 62 30 71 69
3634,49 33 60 4 61 38 14 21 75 73 17 12 65 78 32 62 47 30 71 69
3635,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3636,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3637,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3638,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3639,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3640,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3641,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3642,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3643,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3644,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3645,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3646,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3647,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3648,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3649,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3650,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3651,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3652,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3653,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3654,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3655,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3656,60 49 33 14 21 4 61 38 65 32 62 75 73 17 12 78 47 30 71 69
3657,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3658,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3659,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3660,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3661,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3662,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3663,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3664,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3665,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3666,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3667,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3668,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3669,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3670,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3671,33 49 4 60 61 38 75 73 17 14 21 12 78 47 30 71 65 32 62 69
3672,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3673,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3674,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3675,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3676,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3677,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3678,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3679,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3680,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3681,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3682,21 65 14 32 62 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3683,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3684,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3685,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3686,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3687,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3688,33 49 4 60 61 38 75 14 73 17 21 12 78 47 30 65 71 32 62 69
3689,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3690,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3691,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3692,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3693,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3694,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3695,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3696,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3697,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3698,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3699,65 21 32 62 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3700,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3701,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3702,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3703,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3704,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3705,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3706,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3707,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3708,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3709,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3710,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3711,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3712,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3713,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3714,32 62 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3715,21 14 65 32 62 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3716,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3717,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3718,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3719,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3720,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3721,49 33 4 60 61 38 14 75 21 73 17 12 78 47 65 32 30 62 71 69
3722,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3723,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3724,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3725,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3726,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3727,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3728,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3729,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3730,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3731,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3732,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3733,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3734,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3735,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3736,49 33 4 60 61 38 14 75 21 73 17 12 78 47 65 32 30 62 71 69
3737,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3738,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3739,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3740,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3741,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3742,4 33 49 61 38 60 75 73 17 12 14 78 21 47 30 71 69 67 50 76
3743,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3744,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3745,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3746,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3747,65 21 32 62 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3748,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3749,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3750,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3751,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3752,32 62 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3753,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3754,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3755,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3756,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3757,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3758,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3759,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3760,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3761,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3762,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3763,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3764,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3765,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3766,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3767,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3768,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3769,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3770,4 33 49 61 38 60 75 73 17 12 78 14 47 21 30 71 69 67 50 76
3771,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3772,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3773,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3774,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3775,65 21 32 62 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3776,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3777,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3778,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3779,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3780,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3781,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3782,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3783,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3784,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3785,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3786,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3787,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3788,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3789,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3790,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3791,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3792,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3793,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3794,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3795,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3796,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3797,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3798,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3799,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3800,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3801,32 62 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3802,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3803,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3804,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3805,60 49 33 4 14 21 61 38 65 32 62 75 73 17 12 78 47 30 71 69
3806,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3807,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3808,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3809,65 21 32 62 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3810,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3811,65 21 32 62 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3812,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3813,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3814,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3815,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3816,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3817,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3818,21 14 65 32 62 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3819,21 14 65 32 62 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3820,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3821,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3822,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3823,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3824,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3825,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3826,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3827,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3828,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3829,32 62 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3830,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3831,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3832,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3833,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3834,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3835,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3836,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3837,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3838,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3839,38 75 61 73 17 12 78 4 47 30 71 33 49 69 67 50 76 81 60 16
3840,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3841,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3842,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3843,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3844,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3845,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3846,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3847,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3848,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3849,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3850,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3851,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3852,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3853,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3854,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3855,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3856,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3857,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3858,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3859,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3860,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3861,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3862,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3863,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3864,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3865,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3866,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3867,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3868,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3869,32 62 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3870,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3871,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3872,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3873,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3874,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3875,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3876,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3877,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3878,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3879,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3880,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3881,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3882,49 33 60 4 61 38 14 21 75 73 17 12 78 65 32 62 47 30 71 69
3883,49 33 60 4 61 38 14 21 75 73 17 65 12 32 62 78 47 30 71 69
3884,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3885,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3886,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3887,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3888,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3889,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3890,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3891,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3892,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3893,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3894,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3895,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
3896,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
